"fund","alpha_firsthalf","se_alpha_firsthalf","n_firsthalf","alpha_secondhalf","se_alpha_secondhalf","n_secondhalf"
6065,-0.000326776701998764,5.94447223576123e-05,31,-8.00252466757838e-05,1.54903234101602e-05,30
6067,-8.26628973579335e-05,5.86953864369841e-05,31,-6.79690863933021e-05,1.70323701235932e-05,30
6068,-0.000366321736830096,0.000107505188291024,31,1.66694467485134e-05,5.80259153767135e-05,30
6071,-0.000869935407375016,0.00012263587986049,31,5.68073313334875e-06,3.09310430020693e-05,30
6072,-0.00115896308862147,0.00012760005291937,31,4.09758135840257e-06,4.12592967923607e-05,30
6075,-0.000917751397751431,0.000128178067790672,31,9.21693916469898e-05,5.42447299041484e-05,30
6087,-0.0011668572190353,0.000408493390363322,31,-0.00109239660645628,0.000367477994384914,30
6089,-0.00045510748639234,0.000415214508908774,31,-0.000518775938928662,0.000382327236135947,30
6090,-0.000332575902843491,0.000411677889580496,31,-0.000368632808372487,0.000400485164598863,30
6101,-0.00203646383305585,0.00159021461345205,31,0.0017637105405207,0.00168384571253424,30
6111,-0.00110399820532083,0.00157062372046177,31,0.00250628546798284,0.0016935168786343,30
6116,0.00423350659595191,0.00267035105849082,31,-0.00444251379849513,0.00459068234124125,30
6120,-0.000199971809401714,0.00239097816969074,31,0.00451220681160934,0.00360171356462066,30
6121,6.53172371722584e-05,0.00238733320992497,31,0.00480131707408735,0.00354281050026052,30
6123,-0.000688141941556063,0.00208977027069782,31,0.0026017768969382,0.0033250748549098,30
6124,-2.76608617635168e-05,0.00210006740454745,31,0.00320431348430855,0.00332268403793805,30
6125,0.0040006110967085,0.00269406482919997,31,-0.00465741162722314,0.00458474189648101,30
6126,-0.000109703681035142,0.00208183068205046,31,0.0031775849045351,0.00334051395014265,30
6127,0.000209294006357495,0.00210499171059126,31,0.00349642774033338,0.00334369339730576,30
6131,-0.00135603831468054,0.00123351156249543,31,0.00262107484445828,0.00253852519474178,30
6132,-0.00138137753551533,0.00123817364682452,31,0.00268838788814512,0.00254612827718338,30
6133,-0.0011181465720851,0.00124099837492998,31,0.00293309857774757,0.00255069916563967,30
6135,0.00391909840741855,0.00269485716619399,31,-0.0048375149833934,0.00457684901453931,30
6137,0.000231678688297506,0.00168859806652078,31,0.00647112978699919,0.00203845671737822,30
6138,0.000278282850271771,0.00171244998863151,31,0.00634272614437701,0.00196203201011304,30
6139,0.000580386655102391,0.00168753748067518,31,0.00676254886468,0.00204827487510166,30
6141,-0.00152663024747698,0.00255985575466087,31,0.00990441089353014,0.00382812007959808,30
6142,-0.000888415987524697,0.00254857235005899,31,0.0105433082632017,0.00382450868784641,30
6144,-0.000516737820610757,0.00253160667716279,31,0.0108067874979915,0.00381646313488026,30
6145,0.00314700137023778,0.00268687170346232,31,-0.00555873714875851,0.00459418225000837,30
6159,0.00149513941667788,0.00126978766117208,31,0.00534980576424255,0.00212660036395243,30
6160,0.00170885348922329,0.00125320596314331,31,0.00563592784437106,0.00214264575147297,30
6174,-0.000555880095515635,0.00171332669457943,31,0.00735504097341879,0.00273949261820226,30
6176,-0.000866821393189461,0.00176631025470808,31,0.00713730110535815,0.00295314359050513,30
6177,-0.000755177283649532,0.00176637574662618,31,0.00731413680292706,0.0028928426931431,30
6178,-0.000613877059465673,0.00177829037419444,31,0.00731366219323942,0.00290088147311485,30
6179,0.00200384759511654,0.00228822693711412,31,0.00276087201368168,0.00205194071932869,30
6188,0.00289999775455924,0.00231105528242523,31,0.0037918621793275,0.00212140067453651,30
6287,0.000410698373624447,0.00296953315609221,31,-0.00492888251394861,0.00400060181174803,30
6288,-0.000458186858058804,0.00296922093735952,31,-0.00581590882341347,0.00396359837470039,30
6290,0.000170812420010293,0.00296997780208006,31,-0.00515966118349698,0.00395332488969746,30
6291,0.000330710253541856,0.0138411483767918,31,-0.00438970189271639,0.0126992949344395,30
6295,0.00117037606503742,0.0138506709261713,31,-0.00349835213307163,0.0127147308439285,30
6365,0.00928035776479081,0.0099503355341733,31,0.00277503982796991,0.0088355992173054,30
6366,0.0101433699819945,0.00995595445528223,31,0.00368348620095093,0.00884003553038022,30
6367,-0.000115189438147717,0.00112662606176984,31,0.000245102161004537,0.00224590510392886,30
6369,-0.000752195632471853,0.00113848293017171,31,-0.000459331193560268,0.00224273611144388,30
6380,-0.000740903564957598,0.00134362417313825,31,0.00104210504558188,0.00241437672850191,30
6382,-0.0014030344884191,0.00136037416804793,31,0.000377843869992842,0.00240293731798447,30
6389,0.00115159134280619,0.00791200595940274,31,0.00247112936551009,0.00871565640640271,30
6390,0.000473244599834097,0.00791869682437632,31,0.00174157549355147,0.00869016550611205,30
6391,0.000515502595993745,0.00792556583121027,31,0.00172450234663495,0.00869772879859662,30
6393,0.00136364536467456,0.00196104111642841,31,-0.000115732891532786,0.00160391876006755,30
6395,0.000713671440011893,0.00195346864139256,31,-0.000639498098292581,0.00163478943817812,30
6399,-0.00189968099234633,0.00349677924311539,31,-0.00395359114149791,0.00750832871622427,30
6401,-0.00251143527053464,0.00349475339501348,31,-0.00463772875300591,0.00751950411062785,30
6434,0.00101279674417207,0.00343222781368322,31,6.29462748989873e-05,0.00299251340009412,30
6435,0.000334259910219004,0.0034284954310532,31,-0.000673775409116372,0.00301869363211295,30
6436,0.000348019331604505,0.00344644179069291,31,-0.00067548718838561,0.00298925500393962,30
6437,0.000698704236965469,0.00343452568318966,31,-0.000317529865656335,0.00300081286962753,30
6438,0.00122869257018913,0.00344266514475761,31,0.000286978892843729,0.00299405485143531,30
6444,-0.00314093503778901,0.00203436189524813,31,0.000779198632477255,0.00316779085689153,30
6446,-0.00377402117684657,0.0020211570543644,31,4.1305271600928e-05,0.00316104974425784,30
6453,0.00023391444539138,0.00519941860058895,31,0.000715604503727932,0.00590361284778012,30
6454,-0.000595261901873536,0.00516538753535519,31,-0.000236365821232417,0.00590187166272494,30
6455,-0.000451647653902369,0.00513299414288376,31,-0.000240777162708756,0.00586520429227924,30
6456,-0.000133452881548144,0.00512870230309061,31,-5.43234184590865e-05,0.00585820011281385,30
6457,0.00043055465277269,0.00513061295796007,31,0.000733947985139037,0.00593869863230714,30
6458,0.00295797014074345,0.00947336012868197,31,-0.000104115694179915,0.00835082867970419,30
6460,0.0023029341964398,0.009464052224276,31,-0.000744904835066087,0.00835724472240454,30
6462,-0.00304064452820056,0.00457759734117973,31,-0.00171493155724427,0.00605947931822681,30
6464,-0.00366542511011945,0.00459621565533312,31,-0.00242592568087351,0.00601884052075075,30
6467,-0.00187855208895891,0.00257871731561531,31,-0.000660892326995225,0.00232392335780971,30
6469,-0.00258971059169295,0.00260210788608491,31,-0.00147226360842104,0.00231153083801442,30
6481,-0.00323624514483409,0.00312793590114086,31,0.00883973900002876,0.00499003617999861,30
6484,-0.00273438681998561,0.00311321801012056,31,0.00929606250246468,0.0050667652978957,30
6491,0.00486498217971354,0.00370952346349493,31,0.000178232603022752,0.00505762336323533,30
6494,0.00431570589706681,0.00371405430300893,31,-0.000247080597511553,0.00502217713946559,30
6498,0.000613695594071191,0.00388909118355769,31,0.0073545008443523,0.00381794077782649,30
6501,8.01058150831682e-05,0.00387957612374286,31,0.0067640071403032,0.0037813749810799,30
6504,-3.2311190119138e-05,0.00264520878468741,31,0.00469820913107699,0.00413978917045456,30
6507,-0.000451559517270647,0.00265079087841484,31,0.00422018591334663,0.00418073785024814,30
6517,-0.00108874156177625,0.00265722896004598,31,0.00399589053434262,0.00404972630793588,30
6522,-0.000554960631467974,0.00267410986882194,31,0.00443724148890451,0.00406274802683535,30
6525,-0.0012902160498164,0.0025517924668389,31,0.00466175204264258,0.00383454387089563,30
6528,-0.00033017377412483,0.00279136413628359,31,0.00468352548032037,0.00385192353050943,30
6529,-0.00080435478107886,0.00251743970849883,31,0.00508688066679283,0.00382686176841127,30
6533,-0.000810177455413085,0.00276108427310122,31,0.00436172587288442,0.00381519378038358,30
6537,-0.000346369531616707,0.00310541433226344,31,0.00496656609644166,0.00366338733644934,30
6540,-0.000760900831178394,0.00310408147365371,31,0.00457856383183014,0.00367349268463397,30
6542,-0.000619169303553337,0.00213391202739469,31,0.00464210104787155,0.00351370712242331,30
6551,-9.48213271282046e-05,0.000704852390286539,31,0.00146570798147246,0.000603753084245948,30
6552,9.84680296413754e-05,0.000693263605457012,31,0.00166250715759885,0.000606456869535746,30
6555,-0.00113754460487332,0.00212124077175822,31,0.00420417927302016,0.00350781591218555,30
6557,0.000496419697487027,0.00203020919983901,31,0.00464380628629863,0.0033888025237446,30
6586,0.00144009486879925,0.00307374342667218,31,0.00431711252264105,0.00200602839866642,30
6587,0.00078396824170956,0.00303582013977155,31,0.0036168795792079,0.00199989254546697,30
6588,0.000724209101208335,0.00303758514719903,31,0.00340453487785522,0.0019692462028759,30
6589,0.00115394656625184,0.0030381421064746,31,0.00400821002965911,0.00203663008333819,30
6590,0.00167197096873903,0.00305742393297571,31,0.00462775971464558,0.00201809678978775,30
6592,-0.00109003909619345,0.00176117898983366,31,0.00704276609944718,0.0028747403146518,30
6596,-0.00131022179078789,0.00252197213822195,31,0.0100654895524207,0.00377127287969795,30
6598,-0.00131830042322601,0.00253975515297509,31,0.0100750291337465,0.00382488486792744,30
6608,-0.00113641423548378,0.002539270569093,31,0.010377909619014,0.00380308957794383,30
6609,-0.00143818645676902,0.00124893104179602,31,0.00249243991090744,0.00254105460568232,30
6610,-0.00184197918469602,0.00124767349130773,31,0.00222325185451601,0.0025409531690758,30
6611,-0.00140792595237111,0.00123968554584581,31,0.00246267210011071,0.00253579436930837,30
6612,-0.00186752512267306,0.00124653422127734,31,0.00223201428078224,0.00254124523007156,30
6613,-0.00129511698533768,0.00123814806047542,31,0.00272050935578275,0.00253494875836262,30
6616,-1.3424722726656e-05,0.00296732139952545,31,-0.0053336887563607,0.00398054842872387,30
6636,-0.00413583293015914,0.0051329039464938,31,-4.85657164953946e-06,0.00566565010772219,30
6690,-0.0020051433622846,0.00194238353379766,31,0.0063710920322096,0.00228181196382847,30
6691,-0.00204668603750321,0.00194307618427082,31,0.00633401786588601,0.00228175870052794,30
6692,-0.00138291489261147,0.00194420662403718,31,0.00697314923650512,0.00228424437226852,30
6693,-0.00143021562294295,0.00194472077669611,31,0.00693928180962598,0.00228360902458239,30
6694,-0.00210162345340614,0.00194348796032859,31,0.00628678622298852,0.00228179883399148,30
6695,-0.00209766948067421,0.00194273536382795,31,0.00629198664695818,0.00228199252839152,30
6696,-0.0016757751637342,0.00194382158874592,31,0.00670627683021354,0.00228271421826755,30
6697,-0.00116594741619731,0.00194421749250446,31,0.00720796987493337,0.00228356614495667,30
6698,-0.00141134401671006,0.00194337809728037,31,0.00696458345894761,0.00228304664199043,30
6699,-0.00167388873816988,0.00194275388568163,31,0.00671214763637963,0.00228237418154473,30
6700,-0.00205611518237773,0.00194373006096544,31,0.00631501286670815,0.00228049287383061,30
6701,-0.00205528825730301,0.00194388239466854,31,0.00633910760179665,0.00228136875089212,30
6702,-0.0012627165705303,0.00194432560866709,31,0.00711241230652094,0.00228375326179201,30
6719,-0.000147710077874756,0.00452353790461458,31,-0.00589759748461201,0.00543550877753205,30
6742,-0.00629573192139476,0.00544088024154897,31,-0.00690146663754815,0.00440570447528894,30
6743,-0.00948306960443183,0.00525963760208703,31,-0.00783764472680165,0.00469077858243182,30
6777,0.000549467204814677,0.00246930761172048,31,0.00425805615782568,0.00254711633495659,30
6782,-0.00104969557564873,0.00202888392960751,31,0.00779081354778427,0.00266950756298063,30
6783,-0.000481894336763741,0.00245641273095671,31,0.00206583862470846,0.00313198796228132,30
6785,0.00272114674101245,0.00224955333739167,31,-0.00093528693163073,0.00223759440662291,30
6791,-0.00179794619888535,0.0022116179116895,31,0.000966467319282751,0.0028423626140766,30
6860,0.00820606763553178,0.00759000252842659,31,0.00196634474057017,0.0119230780991279,30
6864,-0.00114344724057064,0.000132771175351007,31,-5.23173850329904e-05,1.82387809924344e-05,30
6978,0.000364482232392345,0.00111372592096056,31,0.00193099653713943,0.00133418797938787,30
6981,-0.000389920973674465,0.000423675718080553,31,-0.000199939975863375,0.000388066696984801,30
6982,0.000349710509596279,0.00251921020718111,31,0.00314411127646242,0.00156285830870492,30
7003,-0.00115944952759467,9.71380999552219e-05,31,-3.24283935648202e-05,2.45930253956763e-05,30
7012,-0.00177810273446332,0.00130084150186371,31,-0.00243451699105978,0.00157865190282544,30
7028,-0.00311276490585448,0.0013900557557337,31,0.000221687397438178,0.00168412385666437,30
7034,-3.36065730344699e-05,0.00151472138293719,31,-0.00173545402409904,0.00253741555248604,30
7050,-0.0046066215208616,0.00168882040943271,31,-0.00345199634085893,0.00261007177493919,30
7051,-0.0053091090734468,0.00169673870726744,31,-0.00423969388834165,0.00261511620286341,30
7052,-0.00522662171667638,0.00169451652067146,31,-0.00414722661865308,0.00262688593802143,30
7053,-0.00415515792491491,0.00170377603658411,31,-0.00294382938369703,0.00261259261219385,30
7073,-0.0061180143626376,0.00437610718122967,31,-0.00516518315338171,0.00585011021884956,30
7074,-0.00239940390377052,0.00335062083647115,31,0.00215244131794696,0.00387251137938464,30
7075,-0.00302380076647273,0.00334006555922466,31,0.00147843641646426,0.00386874768945521,30
7086,-0.000278298419121811,0.00187482282375479,31,0.00116380606178329,0.00350169991813437,30
7087,-0.000306777552234576,0.00187310616417061,31,0.00110923471259077,0.0034976189157823,30
7088,0.000169722564597017,0.00191024670858453,31,0.00178600663400029,0.00353103613715825,30
7089,0.000148944918047775,0.0019076664017914,31,0.00174117367875554,0.0035320700600771,30
7090,-0.000349416374939949,0.00187088334556718,31,0.00107828133787244,0.00349493393082824,30
7091,-0.000345211938802822,0.00187082738921029,31,0.0011006185631114,0.00349760402982131,30
7092,-3.67002457903089e-05,0.00189250854050335,31,0.00150164424002379,0.00351417250271645,30
7093,0.000317345253247643,0.001923914930512,31,0.00200640760959922,0.00353939699907168,30
7094,0.000138445331314414,0.00190716750572369,31,0.00175553342515941,0.00352809443244039,30
7095,-4.41826107555093e-05,0.00189181816938661,31,0.00149773497246259,0.00351128117796079,30
7096,-0.000328807647293347,0.00187230948836437,31,0.00109907258220265,0.00349384135290053,30
7097,-0.000317979661822881,0.00187185716175874,31,0.00114329983911908,0.00349814571772114,30
7098,0.00026675784281915,0.00191905570712949,31,0.00193854516745802,0.0035404305210654,30
7099,0.000648240092854191,0.00297578047402723,31,-0.00299997265190443,0.00298300336627215,30
7100,7.35059327223206e-05,0.00295524637243512,31,-0.00358982423946222,0.00296629910990088,30
7115,-0.0007167731511527,0.00343380258508573,31,0.00641558029415861,0.00450687487370265,30
7116,-0.00080351396071837,0.00344216191067518,31,0.00643181925591442,0.00449997004237777,30
7117,-0.000341246436306841,0.00345581639562479,31,0.00706621755824863,0.00452683121183093,30
7118,0.000985019780897391,0.00328125909064565,31,0.00704637732475414,0.00448761729927131,30
7119,0.00025755729521176,0.00328175044395361,31,0.00635567975625765,0.00451036790441007,30
7120,0.000309860602927499,0.00328965351838065,31,0.00636898907216824,0.00449275065569922,30
7121,0.000720123760222943,0.00329674263304064,31,0.00680856611886933,0.00449349650353251,30
7122,-0.000166081872268007,0.0034668786590309,31,0.00732990478200745,0.00449856437681534,30
7123,-0.000350285196839179,0.0034450960740872,31,0.00705274805444771,0.00450490532342397,30
7124,-0.000553375285280489,0.00342922099101401,31,0.00677999859217482,0.00449821903259832,30
7125,-0.000791815966211143,0.00342399932422218,31,0.00642874721518915,0.00449948130773751,30
7126,-0.000796637658634359,0.00342654828216381,31,0.00639132539309134,0.0045225454618996,30
7127,0.00112602240506041,0.00329099922881473,31,0.00714244941968888,0.00450834002624412,30
7128,0.000284501757528549,0.00259114979165137,31,-0.000407522703372006,0.00469275740291872,30
7129,-0.000126271342485589,0.0025999257816768,31,-0.00108428993854572,0.00468008133025015,30
7130,-0.000172695106081729,0.00259799639465644,31,-0.00110699859352914,0.00468815728565826,30
7131,0.00026990516317913,0.00258274501674783,31,-0.000420825899029436,0.00468379786703655,30
7132,0.00100081953682894,0.00267016875353946,31,-0.000450606909654269,0.00469003394318432,30
7133,0.000308271113979167,0.00267365424114397,31,-0.00112638233413642,0.00468366887168016,30
7134,0.000312272914709474,0.00268193361857303,31,-0.00112130730778601,0.00468722461709571,30
7135,0.000749277673024759,0.00267013957600224,31,-0.000705996853475111,0.0046963524559745,30
7136,0.000417492831317049,0.00258755175088928,31,-0.000205131519542035,0.00469328777169656,30
7137,0.000242301321125145,0.00258854338948357,31,-0.000478354872189785,0.00469478577822362,30
7138,8.2912346040741e-05,0.00259051486504339,31,-0.000668151882416231,0.00469511172886147,30
7139,-0.000184337572742873,0.00260206727001442,31,-0.00108559708299699,0.00469057539902322,30
7140,-0.000183708218444987,0.00260257724527407,31,-0.0010540452721028,0.00469258942615442,30
7141,0.00115665091556249,0.0026704376062168,31,-0.000256835952326154,0.00468053415491909,30
7204,-0.000136193728411806,8.58784788355771e-05,31,-5.62609712870901e-06,4.30178951252722e-05,30
7205,-0.00122770693254555,0.000121706934563741,31,-3.44112830833918e-05,2.41778192424386e-05,30
7206,-0.000201110844108001,8.21872154153158e-05,31,-6.04524169493101e-05,1.23949988728691e-05,30
7236,-0.00321653690628636,0.00111261648511419,31,-0.00141531174666391,0.00258911301604055,30
7278,-0.00597199671985141,0.00327407764034723,31,-0.00123154581619566,0.00317476157280792,30
7366,-0.00154729564032116,0.00545586086030876,31,0.00424361062799983,0.00586904336213175,30
7491,-0.00339272693294278,0.00150760851321342,31,-0.00197277155102397,0.00195119900384583,30
7492,-0.00341388243003998,0.00149320599465671,31,-0.00202488405991916,0.00195270278209558,30
7508,-0.000779550581195959,0.000684046091406432,31,-0.000136421144701181,0.000342118090012599,30
7509,-0.000849122920181518,0.000612687489401519,31,-0.000348401043325057,0.000345099427533577,30
7510,-0.00189191550895669,0.00160625843110083,31,-0.000646412461620322,0.00127818713254383,30
7513,-0.000120133207854929,0.000946941912756715,31,0.00325886093830668,0.00111982898820434,30
7514,-0.000448485663823837,0.000956282069418772,31,0.00290177472481669,0.00107962595247991,30
7515,0.000136502573211321,0.000945930194794624,31,0.0035178665215427,0.00111868932416302,30
7534,-0.000665139555331726,0.00401837797208829,31,-0.00360923030851585,0.00634183683495391,30
7538,-0.000848844660481354,0.00401401891712207,31,-0.00395815702756175,0.00634388950372758,30
7544,-0.00394734148876188,0.00402105718571671,31,-0.00494543765087779,0.00597063837026524,30
7545,-0.00386922085244722,0.00404937799538295,31,-0.00492578183259633,0.00600831947624857,30
7547,-0.00325369071382124,0.00409981794528902,31,-0.00422820196606371,0.00602196771170258,30
7549,-0.00399373674390902,0.00286455227005552,31,0.00665380095568047,0.00302003444892929,30
7558,-0.00257307202546762,0.00106265648357322,31,0.00358279425451102,0.00114363732219751,30
7560,-0.0021717409289882,0.00109943881121296,31,0.00425257117176225,0.00113067342167666,30
7576,0.000406758563330578,0.000747761428944358,31,0.00195987230584971,0.00077585106190105,30
7577,-0.000488844931025186,0.000764563124185852,31,0.00112750196734781,0.00077474078710896,30
7578,-0.000488412429589079,0.000764680805511468,31,0.00117375888533898,0.000781405658786489,30
7579,0.00013754013836517,0.000765995859772651,31,0.00176260345766613,0.000780291768618955,30
7581,0.000350728017980629,0.0022686926147915,31,0.00362001680313122,0.00298765156689228,30
7582,0.000366149390286526,0.00223255919518818,31,0.00359232929666516,0.00294436049524609,30
7589,0.000285019265671427,0.00208814692262743,31,0.00420226913217,0.00301304825429215,30
7590,-0.000589743990869697,0.00208390024247652,31,0.00354259250747276,0.00300225947358415,30
7591,-0.000591738979014321,0.00208455954781353,31,0.00354539733227992,0.00300188246018051,30
7592,3.68618883355301e-05,0.00208950475457367,31,0.00412441089942103,0.00298909388644531,30
7595,-0.000181533797736137,0.00222489703987479,31,0.00377482679897835,0.00314996070647203,30
7596,-0.000208443332512434,0.00220696827051495,31,0.00381826333319935,0.00312954290705725,30
7597,0.000465091852368046,0.00222030834906775,31,0.00438257858961259,0.00312807848086269,30
7599,-0.000225141067602111,0.00209006066768621,31,0.00351901811124639,0.00297857812568651,30
7600,-0.000275106856670558,0.00208686003519205,31,0.00356173186383567,0.0029745278849607,30
7601,0.00038009667160766,0.00205129834555171,31,0.00417649072463822,0.00294983081132631,30
7603,-0.000431682708897609,0.00196959128023014,31,0.00286995533244354,0.00290627296962181,30
7605,-0.00041663293379457,0.00196696963552248,31,0.00288374307325427,0.00290218577764956,30
7616,0.00060105256831138,0.00251265841136779,31,-0.00257776009865532,0.00301998518898606,30
7618,-0.0019915309937231,0.00365325110758777,31,-0.00348909437380723,0.00301389732964948,30
7619,-0.00159766541782356,0.00363180609057749,31,-0.0029477938467255,0.00306234147647827,30
7634,-0.00102861274233301,0.000126805699976174,31,1.43877433050238e-05,4.74773141964321e-05,30
7680,0.000279023791460131,0.00327574673993427,31,0.00431268422842014,0.00416819578759186,30
7681,2.48686246000679e-05,0.00327372394943118,31,0.00406579672004944,0.0041678194138121,30
7683,1.71238351528272e-05,0.00310307874250411,31,0.00348267901776343,0.00476047307732919,30
7693,0.000263132660074706,0.00310575883553768,31,0.00372832843039339,0.00476149114049054,30
7725,0.000863839918538464,0.00232138215383378,31,0.00476530470595998,0.00308651150005631,30
7731,0.000417026479552325,0.00202480785281073,31,0.00769880293276663,0.00250935146540899,30
7745,9.37808222657849e-05,0.00287420206397376,31,0.00411532986334329,0.00410783388441701,30
7746,-2.95114176022952e-05,0.00287140795108117,31,0.00399458996480719,0.00410793422214374,30
7748,-0.000222866914059273,0.00205821549552639,31,0.00702470117634914,0.00250722109861902,30
7749,-0.000317482138368713,0.00203107209027859,31,0.00706102766432141,0.00243247529682856,30
7780,-0.000834303836912673,0.000123260919806464,31,5.63522673485515e-05,4.92758963291775e-05,30
7782,0.000333908122561557,8.5673195365966e-05,31,6.52053498944753e-05,6.50152531805549e-05,30
7783,-0.000854845384825061,0.000127907984800521,31,3.51263981115679e-05,4.20397924552267e-05,30
7808,0.000520441463438281,0.00218432312022386,31,0.0042772815185471,0.00281060178497297,30
7823,0.00165777619662145,0.00171308177223419,31,-0.002661804053156,0.00221580911540846,30
7824,0.000896306961667167,0.00169378502928028,31,-0.00349726069710705,0.00221311224667526,30
7825,0.000878727186960504,0.00169716492640602,31,-0.00350019567214867,0.00221100034343967,30
7833,0.000565204159321309,0.00219026770712966,31,0.00365359885045134,0.00261775765394732,30
7854,0.00126028211549712,0.00247260626647165,31,0.00480692525327465,0.00316280216138358,30
7884,0.00319838038651438,0.00152649802265192,31,-0.000709212375978735,0.00233278067173033,30
7894,0.00299392720633886,0.00152728406959152,31,-0.000991004536034364,0.00236332214636096,30
7898,0.00108357267226932,0.00819805767496853,31,0.00161525215810644,0.0102272554997915,30
7922,0.00074123239817063,0.00184068150888035,31,-0.00386123665940923,0.00213391988796438,30
7924,0.000905511885593016,0.00185675216565132,31,-0.00368714400447928,0.00213430215777577,30
7955,0.000858108243391725,0.000811340192807049,31,0.00426795809596026,0.00118373721022593,30
7956,0.00142849150049131,0.00164370294428464,31,0.0103003145218406,0.00208112271497861,30
7958,-0.000707079124331661,0.00148001493016507,31,-0.00157682941960112,0.00213049748879062,30
7959,-0.00122482449603055,0.00218685114929297,31,0.00296412239901587,0.00244528042458095,30
7961,0.000863482546361398,0.0021508272808929,31,0.00494806387570176,0.00279511218481942,30
7970,0.000846155976463497,0.00189686961841243,31,0.00420272021454921,0.00231305687499839,30
7990,-0.00353944694942865,0.00248203482916433,31,-0.0051658842498389,0.00313860999674179,30
7991,-0.00342169327773966,0.00249604175849109,31,-0.00561174398142616,0.00319569060553057,30
7992,-0.00267162839056815,0.00259161389862415,31,-0.00444670885071118,0.0033631249200154,30
8027,0.00208164199940219,0.00827759990345351,31,0.00244518863208464,0.00727323560624673,30
8157,-0.00477195067811542,0.00254731586960501,31,-0.00685932618637428,0.00348239006881174,30
2755,0.000825581498805222,0.0017870539671365,31,0.000967915206737111,0.00353975326942868,30
2758,-0.00448496166830219,0.00442438313380933,31,-0.00272140351323407,0.00572661769188916,30
2759,0.00226555203314124,0.00188278038488504,31,0.00192505192112692,0.00173477331345732,30
2785,-0.00156331658279629,0.00824646060610846,31,0.00385517503163538,0.00982385787808565,30
2812,0.00178508802916328,0.00188661608445305,31,0.0036522653390007,0.00198815182805309,30
2814,0.00035257396531359,0.00194651036453199,31,0.00809989553131179,0.0024264105910681,30
2906,-0.00147262358709415,0.00181271229760192,31,0.000361124349412578,0.00237657918155868,30
2915,-0.002192207677297,0.00182930437037205,31,-0.000383638404615298,0.00234725567104145,30
2916,-0.0052774629812168,0.00274776455400618,31,-0.003830125137587,0.00357979479862807,30
2919,-0.00227729789200303,0.00291287501755558,31,-0.00197682895259317,0.00307003460336306,30
2939,-0.00502927462472495,0.0027534696665635,31,-0.0036318922774713,0.00354658034846028,30
2940,-0.00565188910991184,0.00276401421794955,31,-0.00435386664682997,0.0035444289195863,30
2942,-0.00565216364230479,0.00276301125170406,31,-0.00439645969571085,0.00358304762267383,30
2943,-0.00260829633379869,0.00182974470798899,31,-0.00089535221930856,0.0023500167504208,30
2944,-0.00259848983224747,0.0018039103434428,31,-0.00080749378438979,0.0023576203042439,30
2945,-0.00195551109743243,0.0018288074685386,31,-0.000222458708035385,0.00242327016528611,30
2953,-0.00269796533551837,0.00292752292297038,31,-0.00240744482036908,0.00306347338324474,30
2955,-0.00267223351719705,0.00291803077434556,31,-0.0024519056130475,0.00309996779401328,30
2957,-0.00206586825613196,0.00291424925023466,31,-0.00179437781475045,0.00305120578871949,30
2967,-0.00217390676130586,0.00346782827481885,31,0.00588253130948242,0.00675966570861892,30
2968,-0.00289573351399215,0.00342204594807011,31,0.00521351707772636,0.00676466531785044,30
2969,-0.00282225341048478,0.00347158033652243,31,0.00532366930550444,0.00672137551443098,30
3004,-0.00389389997402527,0.00324149955827739,31,0.00368782235946282,0.00605104195307199,30
3073,-0.00448903488309185,0.00239576761160421,31,-0.00289953828984796,0.00258813685709202,30
3074,-0.00452136507563275,0.00242073150478173,31,-0.00278006226974396,0.00258609079991198,30
3075,-0.00389500275959619,0.00240103454688971,31,-0.00229295919211727,0.00257062892185109,30
3175,0.00170376961219945,0.00770973251389858,31,0.0030875196443147,0.00917740548044109,30
3179,0.000655248106585901,0.00768505837511996,31,0.00214805061614533,0.00915578762459125,30
3200,-0.00081636883703411,9.49296882631154e-05,31,-2.59683205630358e-06,3.03219288146107e-05,30
3234,0.000991562875709314,0.00370887501087896,31,0.00115067059080855,0.00471771488439046,30
3493,-0.000379128047844392,8.60950749774844e-05,31,5.7118153908619e-05,4.85699371140012e-05,30
3496,-0.00153617562292883,0.00168817189024746,31,0.010821317782266,0.00361111529816243,30
3497,-0.00313520571173688,0.00506585012308219,31,-0.0012031180735475,0.00519478585038821,30
3498,-0.00579285251334645,0.00223422032517806,31,0.0010672230594915,0.00165767332223868,30
3501,-0.00375030531444576,0.00165420644067112,31,-0.00148064840469284,0.00174500207269423,30
3561,-0.00184400376753657,0.00305220684545733,31,0.00214563036776058,0.00481892351209208,30
3566,-0.0032952627621962,0.00346570226755946,31,0.0014641853125534,0.0029913198679142,30
3594,0.00054084276658634,0.00160224817450049,31,-0.00193163236158506,0.0025480527503347,30
3595,-0.00221270860284759,0.00136654364439747,31,0.00172337444831751,0.00210112687156755,30
3596,0.00118118250196156,0.00473275097600995,31,-0.00398707841595076,0.00509127497052585,30
3618,-0.00174826292424925,0.0067623536447855,31,0.00331692965696471,0.00722989218868914,30
3620,-0.000612367115354221,0.00222272438362952,31,-0.00141507413729655,0.00245239649982681,30
3621,-0.0031023208638196,0.00138630432087691,31,0.00264256419766784,0.00270864810330547,30
3689,0.00128665371433507,0.00176762150275093,31,-0.00410751138098372,0.00242985056419552,30
3700,0.00220579428641877,0.00157350394922538,31,0.00734022572639502,0.00247877153137134,30
